distr,ds_abreviatura_orgao,CD_UF_ORGAO,ds_orgao,CD_CATEGORIA,DS_CATEGORIA_POR,CD_NIVEL,quantidade
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,2
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,873
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,CCB,CAPITÃO DE CABOTAGEM,9,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,4
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,2
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,CDM,CONDUTOR DE MÁQUINAS,5,3
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MNM,MARINHEIRO DE MÁQUINAS,4,7
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MOC,MOÇO DE CONVÉS,3,20
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,PAP,PATRÃO DE PESCA EM ALTO MAR,6,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,9
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MCB,MESTRE DE CABOTAGEM,6,3
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MOP,MOTORISTA DE PESCA,1,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,POP,PESCADOR PROFISSIONAL,2,378
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,CZA,COZINHEIRO,2,2
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MOM,MOÇO DE MÁQUINAS,3,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,POP,PESCADOR PROFISSIONAL,1,146
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,CTR,CONTRAMESTRE,5,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,396
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,2
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,9
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,4
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,1
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,28
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MOP,MOTORISTA DE PESCA,2,8
1,AgParati,RJ,Agência da Capitania dos Portos em Paraty,MNC,MARINHEIRO DE CONVÉS,4,94
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MNM,MARINHEIRO DE MÁQUINAS,4,584
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,48
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,804
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,902
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CCB,CAPITÃO DE CABOTAGEM,9,290
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CZA,COZINHEIRO,2,425
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,208
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),32
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,17
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PMM,PRATICANTE DE MOÇO DE MÁQUINAS,(null),5
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),6
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,30
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,25
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,48
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MFL,MESTRE FLUVIAL,5,1
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,POP,PESCADOR PROFISSIONAL,1,326
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PRT,PRÁTICO,(null),61
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MOM,MOÇO DE MÁQUINAS,3,95
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,ASA,AUXILIAR DE SAÚDE,3,14
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,738
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PAP,PATRÃO DE PESCA EM ALTO MAR,6,36
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,TAA,TAIFEIRO,2,374
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CTR,CONTRAMESTRE,5,193
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,APP,APRENDIZ DE PESCA,1,15
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CLC,CAPITÃO DE LONGO CURSO,10,404
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,19
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MCB,MESTRE DE CABOTAGEM,6,565
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MOP,MOTORISTA DE PESCA,2,84
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,3
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,855
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,ELC,ESTAGIÁRIO DE ELETRICISTA,6,2
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,1
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,CDM,CONDUTOR DE MÁQUINAS,5,603
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1046
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PON,PRATICANTE DE OFICIAL DE NÁUTICA,(null),1
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,27
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,475
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,ENF,ENFERMEIRO,5,147
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MOP,MOTORISTA DE PESCA,1,5
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,33
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MNC,MARINHEIRO DE CONVÉS,4,1484
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,MOC,MOÇO DE CONVÉS,3,223
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,AMD,AGENTE DE MANOBRA E DOCAGEM,(null),2
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,ELT,ELETRICISTA,5,244
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,352
1,CPRJ,RJ,Capitania dos Portos do Rio de Janeiro,POP,PESCADOR PROFISSIONAL,2,541
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,POP,PESCADOR PROFISSIONAL,2,99
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,10
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,ELT,ELETRICISTA,5,2
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,12
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,3
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MOP,MOTORISTA DE PESCA,2,21
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MCB,MESTRE DE CABOTAGEM,6,110
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,ENF,ENFERMEIRO,5,12
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CDM,CONDUTOR DE MÁQUINAS,5,18
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,5
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,PAP,PATRÃO DE PESCA EM ALTO MAR,6,3
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,TAA,TAIFEIRO,2,94
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CTR,CONTRAMESTRE,5,21
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MNC,MARINHEIRO DE CONVÉS,4,458
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,6
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,APP,APRENDIZ DE PESCA,1,4
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,2
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,34
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,8
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CLC,CAPITÃO DE LONGO CURSO,10,4
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,11
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,445
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MNM,MARINHEIRO DE MÁQUINAS,4,34
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MOC,MOÇO DE CONVÉS,3,91
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,POP,PESCADOR PROFISSIONAL,1,118
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MOP,MOTORISTA DE PESCA,1,12
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CZA,COZINHEIRO,2,38
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,CCB,CAPITÃO DE CABOTAGEM,9,1
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,67
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1725
1,DelAReis,RJ,Delegacia da Capitania dos Portos em Angra dos Rei,MOM,MOÇO DE MÁQUINAS,3,4
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MOP,MOTORISTA DE PESCA,2,1
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MCB,MESTRE DE CABOTAGEM,6,156
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,POP,PESCADOR PROFISSIONAL,2,204
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MNC,MARINHEIRO DE CONVÉS,4,376
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,20
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1256
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,81
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,11
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,ELT,ELETRICISTA,5,22
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CDM,CONDUTOR DE MÁQUINAS,5,97
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,11
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,1
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,7
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,TAA,TAIFEIRO,2,32
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MNM,MARINHEIRO DE MÁQUINAS,4,54
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MOC,MOÇO DE CONVÉS,3,88
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,ENF,ENFERMEIRO,5,9
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CTR,CONTRAMESTRE,5,37
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,POP,PESCADOR PROFISSIONAL,1,119
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,8
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CCB,CAPITÃO DE CABOTAGEM,9,8
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CZA,COZINHEIRO,2,41
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MOM,MOÇO DE MÁQUINAS,3,2
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,8
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,APP,APRENDIZ DE PESCA,1,1
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,25
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,354
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CAM,CAMAREIRO,(null),1
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CLC,CAPITÃO DE LONGO CURSO,10,6
1,DelItacuruçá,RJ,Delegacia da Capitania dos Portos em Itacuruçá,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,1
1,CPES,ES,Capitania dos Portos do Espírito Santo,ENF,ENFERMEIRO,5,52
1,CPES,ES,Capitania dos Portos do Espírito Santo,MCB,MESTRE DE CABOTAGEM,6,163
1,CPES,ES,Capitania dos Portos do Espírito Santo,MOP,MOTORISTA DE PESCA,1,125
1,CPES,ES,Capitania dos Portos do Espírito Santo,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),13
1,CPES,ES,Capitania dos Portos do Espírito Santo,MNC,MARINHEIRO DE CONVÉS,4,391
1,CPES,ES,Capitania dos Portos do Espírito Santo,MOC,MOÇO DE CONVÉS,3,83
1,CPES,ES,Capitania dos Portos do Espírito Santo,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,44
1,CPES,ES,Capitania dos Portos do Espírito Santo,POP,PESCADOR PROFISSIONAL,2,1465
1,CPES,ES,Capitania dos Portos do Espírito Santo,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
1,CPES,ES,Capitania dos Portos do Espírito Santo,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,50
1,CPES,ES,Capitania dos Portos do Espírito Santo,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,29
1,CPES,ES,Capitania dos Portos do Espírito Santo,CCB,CAPITÃO DE CABOTAGEM,9,11
1,CPES,ES,Capitania dos Portos do Espírito Santo,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,154
1,CPES,ES,Capitania dos Portos do Espírito Santo,MNM,MARINHEIRO DE MÁQUINAS,4,117
1,CPES,ES,Capitania dos Portos do Espírito Santo,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,212
1,CPES,ES,Capitania dos Portos do Espírito Santo,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,2
1,CPES,ES,Capitania dos Portos do Espírito Santo,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,25
1,CPES,ES,Capitania dos Portos do Espírito Santo,CTR,CONTRAMESTRE,5,58
1,CPES,ES,Capitania dos Portos do Espírito Santo,CDE,ESTAGIÁRIO DE CONDUTOR DE MÁQUINAS,(null),2
1,CPES,ES,Capitania dos Portos do Espírito Santo,CLC,CAPITÃO DE LONGO CURSO,10,21
1,CPES,ES,Capitania dos Portos do Espírito Santo,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,35
1,CPES,ES,Capitania dos Portos do Espírito Santo,APP,APRENDIZ DE PESCA,1,8
1,CPES,ES,Capitania dos Portos do Espírito Santo,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,4
1,CPES,ES,Capitania dos Portos do Espírito Santo,PRT,PRÁTICO,(null),29
1,CPES,ES,Capitania dos Portos do Espírito Santo,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,36
1,CPES,ES,Capitania dos Portos do Espírito Santo,CZA,COZINHEIRO,2,150
1,CPES,ES,Capitania dos Portos do Espírito Santo,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,9
1,CPES,ES,Capitania dos Portos do Espírito Santo,MOM,MOÇO DE MÁQUINAS,3,15
1,CPES,ES,Capitania dos Portos do Espírito Santo,POP,PESCADOR PROFISSIONAL,1,675
1,CPES,ES,Capitania dos Portos do Espírito Santo,PAP,PATRÃO DE PESCA EM ALTO MAR,6,76
1,CPES,ES,Capitania dos Portos do Espírito Santo,TAA,TAIFEIRO,2,199
1,CPES,ES,Capitania dos Portos do Espírito Santo,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,22
1,CPES,ES,Capitania dos Portos do Espírito Santo,CDM,CONDUTOR DE MÁQUINAS,5,111
1,CPES,ES,Capitania dos Portos do Espírito Santo,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,2
1,CPES,ES,Capitania dos Portos do Espírito Santo,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,39
1,CPES,ES,Capitania dos Portos do Espírito Santo,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,19
1,CPES,ES,Capitania dos Portos do Espírito Santo,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,1
1,CPES,ES,Capitania dos Portos do Espírito Santo,MOP,MOTORISTA DE PESCA,2,124
1,CPES,ES,Capitania dos Portos do Espírito Santo,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,39
1,CPES,ES,Capitania dos Portos do Espírito Santo,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,3
1,CPES,ES,Capitania dos Portos do Espírito Santo,ELT,ELETRICISTA,5,12
1,CPES,ES,Capitania dos Portos do Espírito Santo,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,461
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CTR,CONTRAMESTRE,5,3
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,4
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,APP,APRENDIZ DE PESCA,1,1
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,20
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,PRT,PRÁTICO,(null),3
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,3
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CCB,CAPITÃO DE CABOTAGEM,9,2
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,125
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,51
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,2
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,4
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,3
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,7
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,POP,PESCADOR PROFISSIONAL,2,795
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,ENF,ENFERMEIRO,5,8
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,202
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MCB,MESTRE DE CABOTAGEM,6,10
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,ELT,ELETRICISTA,5,1
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CDM,CONDUTOR DE MÁQUINAS,5,7
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,1
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MOP,MOTORISTA DE PESCA,2,10
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,PAP,PATRÃO DE PESCA EM ALTO MAR,6,1
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,TAA,TAIFEIRO,2,20
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,10
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MNM,MARINHEIRO DE MÁQUINAS,4,8
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,POP,PESCADOR PROFISSIONAL,1,561
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MOC,MOÇO DE CONVÉS,3,7
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MOM,MOÇO DE MÁQUINAS,3,4
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MNC,MARINHEIRO DE CONVÉS,4,63
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,6
1,AgSJBarra,RJ,Agência da Capitania dos Portos em São João da Bar,CZA,COZINHEIRO,2,33
1,CPM,RJ,Capitania dos Portos de Macaé,CCB,CAPITÃO DE CABOTAGEM,9,24
1,CPM,RJ,Capitania dos Portos de Macaé,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,37
1,CPM,RJ,Capitania dos Portos de Macaé,ASA,AUXILIAR DE SAÚDE,3,1
1,CPM,RJ,Capitania dos Portos de Macaé,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,14
1,CPM,RJ,Capitania dos Portos de Macaé,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,1
1,CPM,RJ,Capitania dos Portos de Macaé,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,207
1,CPM,RJ,Capitania dos Portos de Macaé,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,4
1,CPM,RJ,Capitania dos Portos de Macaé,APP,APRENDIZ DE PESCA,1,3
1,CPM,RJ,Capitania dos Portos de Macaé,CLC,CAPITÃO DE LONGO CURSO,10,13
1,CPM,RJ,Capitania dos Portos de Macaé,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,4
1,CPM,RJ,Capitania dos Portos de Macaé,ENF,ENFERMEIRO,5,46
1,CPM,RJ,Capitania dos Portos de Macaé,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
1,CPM,RJ,Capitania dos Portos de Macaé,MNC,MARINHEIRO DE CONVÉS,4,207
